Source,Target,Weight,Country
JJ Bumrah,DS Kulkarni,28,India
JJ Bumrah,LA Dawson,28,India
JJ Bumrah,TS Mills,28,India
JJ Bumrah,KA Pollard,28,India
JJ Bumrah,SP Narine,28,India
JJ Bumrah,A Mishra,28,India
JJ Bumrah,GJ Bailey,28,India
JJ Bumrah,MC Henriques,28,India
JJ Bumrah,Babar Azam,28,India
JJ Bumrah,Sohail Tanvir,28,India
JJ Bumrah,Hasan Ali,28,India
JJ Bumrah,CAK Walton,28,India
JJ Bumrah,KOK Williams,28,India
JJ Bumrah,Rumman Raees,28,India
JJ Bumrah,Rubel Hossain,28,India
JJ Bumrah,JDS Neesham,28,India
JJ Bumrah,JT Smuts,28,India
JJ Bumrah,M Klinger,28,India
JJ Bumrah,Kamran Akmal,28,India
JJ Bumrah,Shadab Khan,28,India
JJ Bumrah,T Shamsi,28,India
JJ Bumrah,DJ Malan,28,India
JJ Bumrah,KD Karthik,28,India
JJ Bumrah,Kuldeep Yadav,28,India
JJ Bumrah,Sohail Khan,28,India
JJ Bumrah,DT Christian,28,India
A Nehra,SE Marsh,19,India
A Nehra,GJ Maxwell,19,India
A Nehra,AJ Tye,19,India
A Nehra,AM Rahane,19,India
A Nehra,S Prasanna,19,India
A Nehra,JJ Roy,19,India
A Nehra,EJG Morgan,19,India
A Nehra,JC Buttler,19,India
A Nehra,CJ Jordan,19,India
A Nehra,AU Rashid,19,India
A Nehra,DJ Willey,19,India
A Nehra,HM Amla,19,India
A Nehra,AB de,19,India
A Nehra,DA Miller,19,India
A Nehra,D Wiese,19,India
A Nehra,CH Morris,19,India
A Nehra,KJ Abbott,19,India
A Nehra,Imran Tahir,19,India
A Nehra,SW Billings,19,India
A Nehra,SL Malinga,19,India
A Nehra,Mohammad Sami,19,India
A Nehra,B Kumar,19,India
A Nehra,A Zampa,19,India
A Nehra,F Behardien,19,India
A Nehra,J Charles,19,India
A Nehra,CH Gayle,19,India
A Nehra,MN Samuels,19,India
A Nehra,DJ Bravo,19,India
A Nehra,AD Russell,19,India
A Nehra,DJG Sammy,19,India
A Nehra,CR Brathwaite,19,India
A Nehra,S Badree,19,India
A Nehra,ADS Fletcher,19,India
A Nehra,LE Plunkett,19,India
A Nehra,E Lewis,19,India
A Nehra,LMP Simmons,19,India
A Nehra,R Dhawan,19,India
A Nehra,JD Unadkat,19,India
A Nehra,YS Chahal,19,India
A Nehra,DS Kulkarni,19,India
A Nehra,LA Dawson,19,India
A Nehra,TS Mills,19,India
A Nehra,KA Pollard,19,India
A Nehra,SP Narine,19,India
A Nehra,A Mishra,19,India
A Nehra,GJ Bailey,19,India
A Nehra,MC Henriques,19,India
A Nehra,Babar Azam,19,India
A Nehra,Sohail Tanvir,19,India
A Nehra,Hasan Ali,19,India
A Nehra,CAK Walton,19,India
A Nehra,KOK Williams,19,India
A Nehra,Rumman Raees,19,India
A Nehra,Rubel Hossain,19,India
A Nehra,JDS Neesham,19,India
A Nehra,JT Smuts,19,India
A Nehra,M Klinger,19,India
A Nehra,Kamran Akmal,19,India
A Nehra,Shadab Khan,19,India
A Nehra,T Shamsi,19,India
A Nehra,DJ Malan,19,India
A Nehra,KD Karthik,19,India
A Nehra,Kuldeep Yadav,19,India
A Nehra,Sohail Khan,19,India
A Nehra,DT Christian,19,India
SE Marsh,GJ Maxwell,2,Australia
SE Marsh,AJ Tye,2,Australia
SE Marsh,AM Rahane,2,Australia
SE Marsh,S Prasanna,2,Australia
SE Marsh,JJ Roy,2,Australia
SE Marsh,EJG Morgan,2,Australia
SE Marsh,JC Buttler,2,Australia
SE Marsh,CJ Jordan,2,Australia
SE Marsh,AU Rashid,2,Australia
SE Marsh,DJ Willey,2,Australia
SE Marsh,HM Amla,2,Australia
SE Marsh,AB de,2,Australia
SE Marsh,DA Miller,2,Australia
SE Marsh,D Wiese,2,Australia
SE Marsh,CH Morris,2,Australia
SE Marsh,KJ Abbott,2,Australia
SE Marsh,Imran Tahir,2,Australia
SE Marsh,SW Billings,2,Australia
SE Marsh,SL Malinga,2,Australia
SE Marsh,Mohammad Sami,2,Australia
SE Marsh,B Kumar,2,Australia
SE Marsh,A Zampa,2,Australia
SE Marsh,F Behardien,2,Australia
SE Marsh,J Charles,2,Australia
SE Marsh,CH Gayle,2,Australia
SE Marsh,MN Samuels,2,Australia
SE Marsh,DJ Bravo,2,Australia
SE Marsh,AD Russell,2,Australia
SE Marsh,DJG Sammy,2,Australia
SE Marsh,CR Brathwaite,2,Australia
SE Marsh,S Badree,2,Australia
SE Marsh,ADS Fletcher,2,Australia
SE Marsh,LE Plunkett,2,Australia
SE Marsh,E Lewis,2,Australia
SE Marsh,LMP Simmons,2,Australia
SE Marsh,R Dhawan,2,Australia
SE Marsh,JD Unadkat,2,Australia
SE Marsh,YS Chahal,2,Australia
SE Marsh,DS Kulkarni,2,Australia
SE Marsh,LA Dawson,2,Australia
SE Marsh,TS Mills,2,Australia
SE Marsh,KA Pollard,2,Australia
SE Marsh,SP Narine,2,Australia
SE Marsh,A Mishra,2,Australia
SE Marsh,GJ Bailey,2,Australia
SE Marsh,MC Henriques,2,Australia
SE Marsh,Babar Azam,2,Australia
SE Marsh,Sohail Tanvir,2,Australia
SE Marsh,Hasan Ali,2,Australia
SE Marsh,CAK Walton,2,Australia
SE Marsh,KOK Williams,2,Australia
SE Marsh,Rumman Raees,2,Australia
SE Marsh,Rubel Hossain,2,Australia
SE Marsh,JDS Neesham,2,Australia
SE Marsh,JT Smuts,2,Australia
SE Marsh,M Klinger,2,Australia
SE Marsh,Kamran Akmal,2,Australia
SE Marsh,Shadab Khan,2,Australia
SE Marsh,T Shamsi,2,Australia
SE Marsh,DJ Malan,2,Australia
SE Marsh,KD Karthik,2,Australia
SE Marsh,Kuldeep Yadav,2,Australia
SE Marsh,Sohail Khan,2,Australia
SE Marsh,DT Christian,2,Australia
GJ Maxwell,AJ Tye,13,Australia
GJ Maxwell,AM Rahane,13,Australia
GJ Maxwell,S Prasanna,13,Australia
GJ Maxwell,JJ Roy,13,Australia
GJ Maxwell,EJG Morgan,13,Australia
GJ Maxwell,JC Buttler,13,Australia
GJ Maxwell,CJ Jordan,13,Australia
GJ Maxwell,AU Rashid,13,Australia
GJ Maxwell,DJ Willey,13,Australia
GJ Maxwell,HM Amla,13,Australia
GJ Maxwell,AB de,13,Australia
GJ Maxwell,DA Miller,13,Australia
GJ Maxwell,D Wiese,13,Australia
GJ Maxwell,CH Morris,13,Australia
GJ Maxwell,KJ Abbott,13,Australia
GJ Maxwell,Imran Tahir,13,Australia
GJ Maxwell,SW Billings,13,Australia
GJ Maxwell,SL Malinga,13,Australia
GJ Maxwell,Mohammad Sami,13,Australia
GJ Maxwell,B Kumar,13,Australia
GJ Maxwell,A Zampa,13,Australia
GJ Maxwell,F Behardien,13,Australia
GJ Maxwell,J Charles,13,Australia
GJ Maxwell,CH Gayle,13,Australia
GJ Maxwell,MN Samuels,13,Australia
GJ Maxwell,DJ Bravo,13,Australia
GJ Maxwell,AD Russell,13,Australia
GJ Maxwell,DJG Sammy,13,Australia
GJ Maxwell,CR Brathwaite,13,Australia
GJ Maxwell,S Badree,13,Australia
GJ Maxwell,ADS Fletcher,13,Australia
GJ Maxwell,LE Plunkett,13,Australia
GJ Maxwell,E Lewis,13,Australia
GJ Maxwell,LMP Simmons,13,Australia
GJ Maxwell,R Dhawan,13,Australia
GJ Maxwell,JD Unadkat,13,Australia
GJ Maxwell,YS Chahal,13,Australia
GJ Maxwell,DS Kulkarni,13,Australia
GJ Maxwell,LA Dawson,13,Australia
GJ Maxwell,TS Mills,13,Australia
GJ Maxwell,KA Pollard,13,Australia
GJ Maxwell,SP Narine,13,Australia
GJ Maxwell,A Mishra,13,Australia
GJ Maxwell,GJ Bailey,13,Australia
GJ Maxwell,MC Henriques,13,Australia
GJ Maxwell,Babar Azam,13,Australia
GJ Maxwell,Sohail Tanvir,13,Australia
GJ Maxwell,Hasan Ali,13,Australia
GJ Maxwell,CAK Walton,13,Australia
GJ Maxwell,KOK Williams,13,Australia
GJ Maxwell,Rumman Raees,13,Australia
GJ Maxwell,Rubel Hossain,13,Australia
GJ Maxwell,JDS Neesham,13,Australia
GJ Maxwell,JT Smuts,13,Australia
GJ Maxwell,M Klinger,13,Australia
GJ Maxwell,Kamran Akmal,13,Australia
GJ Maxwell,Shadab Khan,13,Australia
GJ Maxwell,T Shamsi,13,Australia
GJ Maxwell,DJ Malan,13,Australia
GJ Maxwell,KD Karthik,13,Australia
GJ Maxwell,Kuldeep Yadav,13,Australia
GJ Maxwell,Sohail Khan,13,Australia
GJ Maxwell,DT Christian,13,Australia
AJ Tye,AM Rahane,7,Australia
AJ Tye,S Prasanna,7,Australia
AJ Tye,JJ Roy,7,Australia
AJ Tye,EJG Morgan,7,Australia
AJ Tye,JC Buttler,7,Australia
AJ Tye,CJ Jordan,7,Australia
AJ Tye,AU Rashid,7,Australia
AJ Tye,DJ Willey,7,Australia
AJ Tye,HM Amla,7,Australia
AJ Tye,AB de,7,Australia
AJ Tye,DA Miller,7,Australia
AJ Tye,D Wiese,7,Australia
AJ Tye,CH Morris,7,Australia
AJ Tye,KJ Abbott,7,Australia
AJ Tye,Imran Tahir,7,Australia
AJ Tye,SW Billings,7,Australia
AJ Tye,SL Malinga,7,Australia
AJ Tye,Mohammad Sami,7,Australia
AJ Tye,B Kumar,7,Australia
AJ Tye,A Zampa,7,Australia
AJ Tye,F Behardien,7,Australia
AJ Tye,J Charles,7,Australia
AJ Tye,CH Gayle,7,Australia
AJ Tye,MN Samuels,7,Australia
AJ Tye,DJ Bravo,7,Australia
AJ Tye,AD Russell,7,Australia
AJ Tye,DJG Sammy,7,Australia
AJ Tye,CR Brathwaite,7,Australia
AJ Tye,S Badree,7,Australia
AJ Tye,ADS Fletcher,7,Australia
AJ Tye,LE Plunkett,7,Australia
AJ Tye,E Lewis,7,Australia
AJ Tye,LMP Simmons,7,Australia
AJ Tye,R Dhawan,7,Australia
AJ Tye,JD Unadkat,7,Australia
AJ Tye,YS Chahal,7,Australia
AJ Tye,DS Kulkarni,7,Australia
AJ Tye,LA Dawson,7,Australia
AJ Tye,TS Mills,7,Australia
AJ Tye,KA Pollard,7,Australia
AJ Tye,SP Narine,7,Australia
AJ Tye,A Mishra,7,Australia
AJ Tye,GJ Bailey,7,Australia
AJ Tye,MC Henriques,7,Australia
AJ Tye,Babar Azam,7,Australia
AJ Tye,Sohail Tanvir,7,Australia
AJ Tye,Hasan Ali,7,Australia
AJ Tye,CAK Walton,7,Australia
AJ Tye,KOK Williams,7,Australia
AJ Tye,Rumman Raees,7,Australia
AJ Tye,Rubel Hossain,7,Australia
AJ Tye,JDS Neesham,7,Australia
AJ Tye,JT Smuts,7,Australia
AJ Tye,M Klinger,7,Australia
AJ Tye,Kamran Akmal,7,Australia
AJ Tye,Shadab Khan,7,Australia
AJ Tye,T Shamsi,7,Australia
AJ Tye,DJ Malan,7,Australia
AJ Tye,KD Karthik,7,Australia
AJ Tye,Kuldeep Yadav,7,Australia
AJ Tye,Sohail Khan,7,Australia
AJ Tye,DT Christian,7,Australia
AM Rahane,S Prasanna,7,India
AM Rahane,JJ Roy,7,India
AM Rahane,EJG Morgan,7,India
AM Rahane,JC Buttler,7,India
AM Rahane,CJ Jordan,7,India
AM Rahane,AU Rashid,7,India
AM Rahane,DJ Willey,7,India
AM Rahane,HM Amla,7,India
AM Rahane,AB de,7,India
AM Rahane,DA Miller,7,India
AM Rahane,D Wiese,7,India
AM Rahane,CH Morris,7,India
AM Rahane,KJ Abbott,7,India
AM Rahane,Imran Tahir,7,India
AM Rahane,SW Billings,7,India
AM Rahane,SL Malinga,7,India
AM Rahane,Mohammad Sami,7,India
AM Rahane,B Kumar,7,India
AM Rahane,A Zampa,7,India
AM Rahane,F Behardien,7,India
AM Rahane,J Charles,7,India
AM Rahane,CH Gayle,7,India
AM Rahane,MN Samuels,7,India
AM Rahane,DJ Bravo,7,India
AM Rahane,AD Russell,7,India
AM Rahane,DJG Sammy,7,India
AM Rahane,CR Brathwaite,7,India
AM Rahane,S Badree,7,India
AM Rahane,ADS Fletcher,7,India
AM Rahane,LE Plunkett,7,India
AM Rahane,E Lewis,7,India
AM Rahane,LMP Simmons,7,India
AM Rahane,R Dhawan,7,India
AM Rahane,JD Unadkat,7,India
AM Rahane,YS Chahal,7,India
AM Rahane,DS Kulkarni,7,India
AM Rahane,LA Dawson,7,India
AM Rahane,TS Mills,7,India
AM Rahane,KA Pollard,7,India
AM Rahane,SP Narine,7,India
AM Rahane,A Mishra,7,India
AM Rahane,GJ Bailey,7,India
AM Rahane,MC Henriques,7,India
AM Rahane,Babar Azam,7,India
AM Rahane,Sohail Tanvir,7,India
AM Rahane,Hasan Ali,7,India
AM Rahane,CAK Walton,7,India
AM Rahane,KOK Williams,7,India
AM Rahane,Rumman Raees,7,India
AM Rahane,Rubel Hossain,7,India
AM Rahane,JDS Neesham,7,India
AM Rahane,JT Smuts,7,India
AM Rahane,M Klinger,7,India
AM Rahane,Kamran Akmal,7,India
AM Rahane,Shadab Khan,7,India
AM Rahane,T Shamsi,7,India
AM Rahane,DJ Malan,7,India
AM Rahane,KD Karthik,7,India
AM Rahane,Kuldeep Yadav,7,India
AM Rahane,Sohail Khan,7,India
AM Rahane,DT Christian,7,India
S Prasanna,JJ Roy,17,Sri Lanka
S Prasanna,EJG Morgan,17,Sri Lanka
S Prasanna,JC Buttler,17,Sri Lanka
S Prasanna,CJ Jordan,17,Sri Lanka
S Prasanna,AU Rashid,17,Sri Lanka
S Prasanna,DJ Willey,17,Sri Lanka
S Prasanna,HM Amla,17,Sri Lanka
S Prasanna,AB de,17,Sri Lanka
S Prasanna,DA Miller,17,Sri Lanka
S Prasanna,D Wiese,17,Sri Lanka
S Prasanna,CH Morris,17,Sri Lanka
S Prasanna,KJ Abbott,17,Sri Lanka
S Prasanna,Imran Tahir,17,Sri Lanka
S Prasanna,SW Billings,17,Sri Lanka
S Prasanna,SL Malinga,17,Sri Lanka
S Prasanna,Mohammad Sami,17,Sri Lanka
S Prasanna,B Kumar,17,Sri Lanka
S Prasanna,A Zampa,17,Sri Lanka
S Prasanna,F Behardien,17,Sri Lanka
S Prasanna,J Charles,17,Sri Lanka
S Prasanna,CH Gayle,17,Sri Lanka
S Prasanna,MN Samuels,17,Sri Lanka
S Prasanna,DJ Bravo,17,Sri Lanka
S Prasanna,AD Russell,17,Sri Lanka
S Prasanna,DJG Sammy,17,Sri Lanka
S Prasanna,CR Brathwaite,17,Sri Lanka
S Prasanna,S Badree,17,Sri Lanka
S Prasanna,ADS Fletcher,17,Sri Lanka
S Prasanna,LE Plunkett,17,Sri Lanka
S Prasanna,E Lewis,17,Sri Lanka
S Prasanna,LMP Simmons,17,Sri Lanka
S Prasanna,R Dhawan,17,Sri Lanka
S Prasanna,JD Unadkat,17,Sri Lanka
S Prasanna,YS Chahal,17,Sri Lanka
S Prasanna,DS Kulkarni,17,Sri Lanka
S Prasanna,LA Dawson,17,Sri Lanka
S Prasanna,TS Mills,17,Sri Lanka
S Prasanna,KA Pollard,17,Sri Lanka
S Prasanna,SP Narine,17,Sri Lanka
S Prasanna,A Mishra,17,Sri Lanka
S Prasanna,GJ Bailey,17,Sri Lanka
S Prasanna,MC Henriques,17,Sri Lanka
S Prasanna,Babar Azam,17,Sri Lanka
S Prasanna,Sohail Tanvir,17,Sri Lanka
S Prasanna,Hasan Ali,17,Sri Lanka
S Prasanna,CAK Walton,17,Sri Lanka
S Prasanna,KOK Williams,17,Sri Lanka
S Prasanna,Rumman Raees,17,Sri Lanka
S Prasanna,Rubel Hossain,17,Sri Lanka
S Prasanna,JDS Neesham,17,Sri Lanka
S Prasanna,JT Smuts,17,Sri Lanka
S Prasanna,M Klinger,17,Sri Lanka
S Prasanna,Kamran Akmal,17,Sri Lanka
S Prasanna,Shadab Khan,17,Sri Lanka
S Prasanna,T Shamsi,17,Sri Lanka
S Prasanna,DJ Malan,17,Sri Lanka
S Prasanna,KD Karthik,17,Sri Lanka
S Prasanna,Kuldeep Yadav,17,Sri Lanka
S Prasanna,Sohail Khan,17,Sri Lanka
S Prasanna,DT Christian,17,Sri Lanka
JJ Roy,EJG Morgan,17,England
JJ Roy,JC Buttler,17,England
JJ Roy,CJ Jordan,17,England
JJ Roy,AU Rashid,17,England
JJ Roy,DJ Willey,17,England
JJ Roy,HM Amla,17,England
JJ Roy,AB de,17,England
JJ Roy,DA Miller,17,England
JJ Roy,D Wiese,17,England
JJ Roy,CH Morris,17,England
JJ Roy,KJ Abbott,17,England
JJ Roy,Imran Tahir,17,England
JJ Roy,SW Billings,17,England
JJ Roy,SL Malinga,17,England
JJ Roy,Mohammad Sami,17,England
JJ Roy,B Kumar,17,England
JJ Roy,A Zampa,17,England
JJ Roy,F Behardien,17,England
JJ Roy,J Charles,17,England
JJ Roy,CH Gayle,17,England
JJ Roy,MN Samuels,17,England
JJ Roy,DJ Bravo,17,England
JJ Roy,AD Russell,17,England
JJ Roy,DJG Sammy,17,England
JJ Roy,CR Brathwaite,17,England
JJ Roy,S Badree,17,England
JJ Roy,ADS Fletcher,17,England
JJ Roy,LE Plunkett,17,England
JJ Roy,E Lewis,17,England
JJ Roy,LMP Simmons,17,England
JJ Roy,R Dhawan,17,England
JJ Roy,JD Unadkat,17,England
JJ Roy,YS Chahal,17,England
JJ Roy,DS Kulkarni,17,England
JJ Roy,LA Dawson,17,England
JJ Roy,TS Mills,17,England
JJ Roy,KA Pollard,17,England
JJ Roy,SP Narine,17,England
JJ Roy,A Mishra,17,England
JJ Roy,GJ Bailey,17,England
JJ Roy,MC Henriques,17,England
JJ Roy,Babar Azam,17,England
JJ Roy,Sohail Tanvir,17,England
JJ Roy,Hasan Ali,17,England
JJ Roy,CAK Walton,17,England
JJ Roy,KOK Williams,17,England
JJ Roy,Rumman Raees,17,England
JJ Roy,Rubel Hossain,17,England
JJ Roy,JDS Neesham,17,England
JJ Roy,JT Smuts,17,England
JJ Roy,M Klinger,17,England
JJ Roy,Kamran Akmal,17,England
JJ Roy,Shadab Khan,17,England
JJ Roy,T Shamsi,17,England
JJ Roy,DJ Malan,17,England
JJ Roy,KD Karthik,17,England
JJ Roy,Kuldeep Yadav,17,England
JJ Roy,Sohail Khan,17,England
JJ Roy,DT Christian,17,England
EJG Morgan,JC Buttler,16,England
EJG Morgan,CJ Jordan,16,England
EJG Morgan,AU Rashid,16,England
EJG Morgan,DJ Willey,16,England
EJG Morgan,HM Amla,16,England
EJG Morgan,AB de,16,England
EJG Morgan,DA Miller,16,England
EJG Morgan,D Wiese,16,England
EJG Morgan,CH Morris,16,England
EJG Morgan,KJ Abbott,16,England
EJG Morgan,Imran Tahir,16,England
EJG Morgan,SW Billings,16,England
EJG Morgan,SL Malinga,16,England
EJG Morgan,Mohammad Sami,16,England
EJG Morgan,B Kumar,16,England
EJG Morgan,A Zampa,16,England
EJG Morgan,F Behardien,16,England
EJG Morgan,J Charles,16,England
EJG Morgan,CH Gayle,16,England
EJG Morgan,MN Samuels,16,England
EJG Morgan,DJ Bravo,16,England
EJG Morgan,AD Russell,16,England
EJG Morgan,DJG Sammy,16,England
EJG Morgan,CR Brathwaite,16,England
EJG Morgan,S Badree,16,England
EJG Morgan,ADS Fletcher,16,England
EJG Morgan,LE Plunkett,16,England
EJG Morgan,E Lewis,16,England
EJG Morgan,LMP Simmons,16,England
EJG Morgan,R Dhawan,16,England
EJG Morgan,JD Unadkat,16,England
EJG Morgan,YS Chahal,16,England
EJG Morgan,DS Kulkarni,16,England
EJG Morgan,LA Dawson,16,England
EJG Morgan,TS Mills,16,England
EJG Morgan,KA Pollard,16,England
EJG Morgan,SP Narine,16,England
EJG Morgan,A Mishra,16,England
EJG Morgan,GJ Bailey,16,England
EJG Morgan,MC Henriques,16,England
EJG Morgan,Babar Azam,16,England
EJG Morgan,Sohail Tanvir,16,England
EJG Morgan,Hasan Ali,16,England
EJG Morgan,CAK Walton,16,England
EJG Morgan,KOK Williams,16,England
EJG Morgan,Rumman Raees,16,England
EJG Morgan,Rubel Hossain,16,England
EJG Morgan,JDS Neesham,16,England
EJG Morgan,JT Smuts,16,England
EJG Morgan,M Klinger,16,England
EJG Morgan,Kamran Akmal,16,England
EJG Morgan,Shadab Khan,16,England
EJG Morgan,T Shamsi,16,England
EJG Morgan,DJ Malan,16,England
